male,title_Mr,title_Mrs,title_crew,title_highso,pclass_2,pclass_3,cabin_B,cabin_C,cabin_D,cabin_E,cabin_F,cabin_G,cabin_T,cabin_U,embarked_Q,embarked_S,Family_Single,Family_Small,Family_Large,Age,Fare,Cabin,FamilySize,Ticket,Survived
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.24840285606914697,0.0,0.0,0.0,0.016908073949327893,0.0
0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0.37366904672428913,0.30000000000000004,0.0,0.0,0.04098927018018883,1.0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0.3721801035613681,0.0,0.0,0.0,0.015102594191391004,1.0
1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0.311035951396718,0.1,0.0,0.0,0.050748620223090936,0.0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0.311035951396718,0.1,0.0,0.8571428571428571,0.015468569817999833,0.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.3611424276587749,0.0,0.25,0.0,0.41250332793836464,1.0
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.135663284479519,0.0,0.0,0.0,0.036670757786204655,0.0
1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.3721801035613681,0.0,0.0,0.0,0.0,0.0
1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.28598271326568964,0.0,0.0,0.0,0.025374310111545468,0.0
1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.28598271326568964,0.0,0.0,0.0,0.025374310111545468,0.0
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.3548791181260178,0.0,0.0,0.0,0.031425107138144774,0.0
0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0.599148189903545,0.4,0.0,0.2857142857142857,0.06709553154495196,0.0
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.43630214205186024,0.0,0.25,0.2857142857142857,1.0,1.0
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.3721801035613681,0.0,0.0,0.0,0.015411575213749286,0.0
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.3721801035613681,0.0,0.0,0.0,0.015411575213749286,0.0
1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.3721801035613681,0.0,0.25,0.0,0.05855610025741262,1.0
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.44882876111737446,0.1,0.25,0.0,0.15390495017656614,0.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.2609294751346612,0.4,1.0,0.2857142857142857,0.5121218935012878,1.0
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0.2985093323312038,0.1,0.0,0.0,0.031425107138144774,0.0
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.38619566578980336,0.0,0.0,0.7142857142857142,0.015468569817999833,1.0
1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.8747338093448579,0.20000000000000004,0.25,0.42857142857142855,0.13858277060920987,0.0
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0.19829637980709008,0.20000000000000004,0.0,0.2857142857142857,0.03952536767375352,0.0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.37366904672428913,0.0,0.0,0.0,0.025374310111545468,1.0
1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.23587623700363275,0.1,0.25,0.0,0.10364429745562033,0.0
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0.38619566578980336,0.0,0.0,0.0,0.015126992566498259,0.0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0.04797695102091946,0.20000000000000004,0.0,0.0,0.044893010197349675,1.0
1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0.07303018915194788,0.1,0.25,0.0,0.024349578357040744,1.0
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.4112489039208318,0.0,0.0,0.0,0.018542765081513996,0.0
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.28598271326568964,0.0,0.0,0.0,0.015411575213749286,0.0
0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0.599148189903545,0.30000000000000004,0.0,0.0,0.12687155055772734,1.0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0.006263309532757109,0.20000000000000004,0.0,0.0,0.028302115124416098,1.0
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.3486158085932607,0.0,0.0,0.0,0.015216388212891242,0.0
1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.22334961793811853,0.0,0.0,0.0,0.022446505098674838,0.0
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.423775522986346,0.0,0.0,0.0,0.015712553569072387,0.0
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.4112489039208318,0.0,0.25,0.0,0.16883675574220638,1.0
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.3721801035613681,0.0,0.0,0.0,0.028302115124416098,0.0
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.5114618564449456,0.0,0.0,1.0,0.013907073811135496,0.0
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.24840285606914697,0.0,0.0,0.0,0.014110458666029575,1.0
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.44882876111737446,0.30000000000000004,0.5,0.0,0.23422440102965048,1.0
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.19829637980709008,0.0,0.0,0.0,0.015175789316712771,0.0
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.6367280471000877,0.1,0.25,0.0,0.15216446768991498,1.0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.3721801035613681,0.0,0.0,0.0,0.07729405233978466,0.0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0.37993235625704624,0.0,0.0,0.0,0.015126992566498259,0.0
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0.3721801035613681,0.1,0.0,0.0,0.04713766070721715,0.0
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.3987222848553176,0.0,0.0,0.0,0.016322512946753766,0.0
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.2985093323312038,0.0,0.0,0.0,0.018542765081513996,0.0
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.599148189903545,0.0,0.0,0.0,0.015330377421392339,0.0
0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0.711887761493173,0.0,0.25,0.5714285714285714,0.020494635090094415,0.0
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.3721801035613681,0.0,0.0,0.0,0.014102260811993537,0.0
0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0.6743079042966303,0.4,0.0,0.0,0.044893010197349675,1.0
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.22334961793811853,0.0,0.0,0.0,0.015126992566498259,0.0
1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0.3721801035613681,0.0,0.25,0.0,0.015126992566498259,0.0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.06050357008643368,0.0,0.0,0.0,0.024349578357040744,1.0
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0.3721801035613681,0.0,0.0,0.0,0.015102594191391004,0.0
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.536515094575974,0.1,0.25,0.0,0.41250332793836464,1.0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.16071652261054742,0.0,0.0,0.0,0.014110458666029575,1.0
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.2108229988726043,0.1,0.25,0.0,0.11125659048908397,1.0
1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.3611424276587749,0.0,0.25,0.0,0.05855610025741262,0.0
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0.3721801035613681,0.30000000000000004,0.0,0.2857142857142857,0.04577135170121086,0.0
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.311035951396718,0.0,0.0,1.0,0.013760683560491965,0.0
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.311035951396718,0.0,0.0,0.0,0.014151057562208049,0.0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.22334961793811853,0.0,0.0,0.0,0.014630827210317117,1.0
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0.09808342728297632,0.5000000000000001,0.0,0.0,0.05684821399990475,0.0
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0.0103970938243768,0.30000000000000004,0.0,0.2857142857142857,0.04015972542654215,1.0
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.5740949517725167,0.0,0.5,0.2857142857142857,0.15458810467956932,0.0
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0.3721801035613681,0.0,0.0,0.0,0.015126992566498259,0.0
1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.19829637980709008,0.0,0.0,0.0,0.050748620223090936,0.0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0.3721801035613681,1.0,0.0,0.2857142857142857,0.13575255909676825,0.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.3721801035613681,0.0,0.0,0.2857142857142857,0.05991421140938287,0.0
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.311035951396718,0.0,0.0,0.0,0.015411575213749286,0.0
1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.48640861831391713,0.0,0.0,0.0,0.025374310111545468,0.0
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.6116748089690592,0.0,0.25,0.0,0.050610427826483444,1.0
0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.38619566578980336,0.0,0.0,0.0,0.016948672845506364,1.0
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.37366904672428913,0.0,0.0,0.0,0.014110458666029575,0.0
0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0.37366904672428913,0.20000000000000004,0.0,0.0,0.04713766070721715,0.0
1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.423775522986346,0.0,0.0,0.0,0.025374310111545468,0.0
0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0.38619566578980336,0.20000000000000004,0.0,0.2857142857142857,0.05123658772523604,1.0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.135663284479519,0.30000000000000004,0.5,0.0,0.23422440102965048,1.0
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.003131654766378554,0.1,0.0,0.0,0.016623491302076868,1.0
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.33608918952774647,0.0,0.0,0.0,0.013614293309848433,1.0
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.38619566578980336,0.0,0.0,0.0,0.015175789316712771,0.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.48640861831391713,0.0,0.25,0.0,0.0,0.0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.22334961793811853,0.0,0.0,0.0,0.015175789316712771,0.0
1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.48640861831391713,0.0,0.0,0.0,0.025374310111545468,0.0
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0.4112489039208318,0.1,0.25,0.0,0.10364429745562033,1.0
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.32356257046223225,0.0,0.0,0.0,0.015395374692678068,0.0
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.48640861831391713,0.0,0.0,0.2857142857142857,0.04713766070721715,0.0
1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.43630214205186024,0.0,0.0,0.0,0.020494635090094415,0.0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0.07303018915194788,0.6000000000000001,0.0,0.0,0.06104473451835265,0.0
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.37993235625704624,0.0,0.0,0.0,0.015712553569072387,0.0
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.3721801035613681,0.0,0.25,0.0,0.0,0.0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.28598271326568964,0.0,0.0,0.8571428571428571,0.015468569817999833,0.0
1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.38619566578980336,0.20000000000000004,0.0,1.0,0.07222738817151159,0.0
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.536515094575974,0.0,0.0,0.14285714285714285,0.012589561555343713,0.0
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0.12313666541400477,0.5000000000000001,0.0,0.0,0.05445717323939373,0.0
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.6492546661656019,0.20000000000000004,0.25,0.0,0.18249984580226933,1.0
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.33608918952774647,0.0,0.0,0.0,0.016908073949327893,1.0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.4738819992484029,0.0,0.0,0.0,0.0,0.0
0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0.33608918952774647,0.1,0.25,0.0,0.024349578357040744,1.0
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0.02292371288989102,0.5000000000000001,0.0,0.0,0.07746484096553544,0.0
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0.3721801035613681,0.0,0.0,0.0,0.013565496559633922,0.0
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.3721801035613681,0.0,0.0,0.0,0.11027245763075773,0.0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0103970938243768,0.20000000000000004,0.0,1.0,0.07222738817151159,1.0
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0.3721801035613681,0.0,0.0,0.0,0.015126992566498259,1.0
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.7745208568207441,0.0,0.25,0.0,0.15614960068643363,1.0
0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.18576976074157586,0.1,0.0,0.0,0.028212719478023115,1.0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0.008267568583239383,0.20000000000000004,0.0,0.0,0.03659756266088288,1.0
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.3721801035613681,0.0,0.0,0.0,0.014110458666029575,0.0
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.28598271326568964,0.0,0.0,0.0,0.015330377421392339,0.0
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.22334961793811853,0.0,0.0,0.0,0.016200521071217493,0.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.48640861831391713,0.20000000000000004,0.25,0.2857142857142857,0.16231419173453318,1.0
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.2609294751346612,0.0,0.0,0.0,0.016908073949327893,0.0
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.3721801035613681,0.0,0.0,0.0,0.015712553569072387,0.0
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.3987222848553176,0.0,0.0,0.0,0.11027245763075773,1.0
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.3721801035613681,0.0,0.25,0.0,0.057970539254838485,1.0
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.24840285606914697,0.0,0.0,1.0,0.015468569817999833,0.0
1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.19829637980709008,0.0,0.0,0.5714285714285714,0.020494635090094415,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.37366904672428913,0.0,0.0,0.0,0.060507970265993034,1.0
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.43003883251910313,0.0,0.0,0.0,0.012565163180236457,0.0
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.2108229988726043,0.0,0.0,0.0,0.016908073949327893,0.0
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.5239884755104598,0.0,0.0,0.2857142857142857,0.014736618564782174,0.0
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0.3721801035613681,1.0,0.0,0.2857142857142857,0.13575255909676825,0.0
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.43630214205186024,0.0,0.0,0.0,0.015411575213749286,0.0
1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0.3486158085932607,0.1,0.0,0.0,0.06441171028315387,0.0
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.3721801035613681,0.1,0.25,0.0,0.17391981561855152,1.0
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0.04797695102091946,0.6000000000000001,0.0,0.0,0.06104473451835265,0.0
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.9248402856069148,0.0,0.0,0.0,0.015175789316712771,0.0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.11061004634849055,0.20000000000000004,0.0,0.0,0.029757819776815374,0.0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.19829637980709008,0.1,0.25,0.2857142857142857,0.07690367833806856,1.0
0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0.5490417136414882,0.1,0.0,0.0,0.050748620223090936,0.0
0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0.22334961793811853,0.1,0.0,0.0,0.018249984580226933,1.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0.5615683327070025,0.20000000000000004,0.0,0.0,0.32179836714362564,1.0
1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0.6367280471000877,0.0,0.25,0.0,0.051822148727810165,1.0
0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.2985093323312038,0.30000000000000004,0.0,0.0,0.03758969818624431,1.0
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.3721801035613681,0.0,0.0,0.0,0.014110458666029575,0.0
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0.5114618564449456,0.20000000000000004,0.0,0.0,0.027537567642055148,0.0
1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0.2609294751346612,0.1,0.0,0.0,0.022446505098674838,0.0
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.599148189903545,0.0,0.25,0.0,0.050610427826483444,1.0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0.3721801035613681,1.0,0.0,0.2857142857142857,0.13575255909676825,0.0
1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.2985093323312038,0.0,0.0,0.0,0.025374310111545468,0.0
0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.5239884755104598,0.0,0.0,0.0,0.025374310111545468,1.0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.33608918952774647,0.1,0.0,1.0,0.027049600139910042,1.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.38619566578980336,0.0,0.25,0.2857142857142857,0.09856123757927521,0.0
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.3721801035613681,0.0,0.0,0.0,0.018542765081513996,0.0
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0.04797695102091946,0.20000000000000004,0.0,0.0,0.021730754366528396,1.0
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.32356257046223225,0.0,0.0,0.0,0.015411575213749286,0.0
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.5866215708380309,0.20000000000000004,0.25,0.0,0.10257896680493714,1.0
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.4112489039208318,0.0,0.75,0.0,0.009759350042902102,0.0
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.5866215708380309,0.0,0.0,0.0,0.017566830077223785,0.0
0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.3486158085932607,0.1,0.0,0.42857142857142855,0.04684488020593009,1.0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.18576976074157586,0.0,0.0,0.0,0.014102260811993537,1.0
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.24840285606914697,0.0,0.0,0.0,0.019217721730481106,0.0
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.23587623700363275,0.0,0.0,0.0,0.015411575213749286,0.0
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.3721801035613681,0.0,0.0,0.0,0.015411575213749286,0.0
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.6993611424276588,0.1,0.25,0.0,0.16231419173453318,1.0
0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0.311035951396718,0.1,0.0,0.0,0.050748620223090936,1.0
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.4112489039208318,0.0,0.0,0.0,0.015411575213749286,0.0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.2734560942001754,0.0,0.0,0.0,0.02052723131923771,0.0
1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.3486158085932607,0.0,0.0,1.0,0.020494635090094415,0.0
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.311035951396718,0.0,0.0,1.0,0.013760683560491965,0.0
0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0.48640861831391713,0.5000000000000001,0.0,0.0,0.05684821399990475,0.0
1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.33608918952774647,0.0,0.0,0.0,0.025374310111545468,0.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.23587623700363275,0.0,0.25,0.0,0.05855610025741262,1.0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0.3721801035613681,0.30000000000000004,0.0,0.2857142857142857,0.04577135170121086,0.0
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.32356257046223225,0.0,0.25,0.0,0.05855610025741262,1.0
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0.3987222848553176,0.0,0.0,0.0,0.015126992566498259,0.0
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0.43003883251910313,0.0,0.0,0.0,0.015281580671177828,
0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0.5866215708380309,0.1,0.0,0.0,0.013663090060062943,
1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.7745208568207441,0.0,0.0,0.0,0.018908740708122825,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.33608918952774647,0.0,0.0,0.0,0.016908073949327893,
0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0.2734560942001754,0.20000000000000004,0.0,0.0,0.023983602730431916,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.17324314167606164,0.0,0.0,0.0,0.01800600082915438,
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0.37366904672428913,0.0,0.0,0.0,0.014891206669461744,
1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0.32356257046223225,0.20000000000000004,0.0,0.0,0.056604230248832196,
0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.22334961793811853,0.0,0.0,0.0,0.014110458666029575,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0.2609294751346612,0.20000000000000004,0.0,0.2857142857142857,0.04713766070721715,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.3721801035613681,0.0,0.0,0.0,0.015411575213749286,
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.5740949517725167,0.0,0.0,0.0,0.050748620223090936,
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.28598271326568964,0.1,0.25,0.0,0.16057390443488287,
1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0.7870474758862583,0.1,0.0,0.0,0.050748620223090936,
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0.5866215708380309,0.1,0.25,0.42857142857142855,0.11940564777490723,
0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.2985093323312038,0.1,0.0,1.0,0.05410739813385612,
1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.43630214205186024,0.0,0.0,0.0,0.024105594605968193,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.2609294751346612,0.0,0.0,0.0,0.014102260811993537,
